date,name,description,loss_usd,attack_method,reference,year,ours_match
2023-04-20,Tales of Elleria,"Wayne, the co-founder of the NFT game Tales of Elleria, tweeted early this morning: &quot;The bridge contract of Tales of Elleria was exploited, causing its LP to be depleted and losing more than $280,000. The attacker seems to have generated his own signature , and extracted a large amount of ELM tokens, draining the LP. The current findings suspect that the hacker exploited the ecrecover function and was able to generate authorized signatures without our private key.&quot;",280000.0,Contract Vulnerability,https://twitter.com/crwy__/status/1648776712157794312,2023,Paribus
2023-04-20,MEV Bot,"Sealaunch, an NFT data and research platform, has monitored that the MEV Bot named jaredfromsubway.eth recently carried out &quot;sandwich attacks&quot; on buyers and sellers of Meme coins such as WOJAK and PEPE, earning more than $1.4 million in profits. Additionally, Sealaunch stated that MEV Bots spent 7% of Ethereum’s gas fees during the 24-hour period between April 18 and 19. A sandwich attack occurs when the attacker &quot;sandwiches&quot; the victim&#39;s transaction between two of his own to profit from the user by manipulating prices.",1400000.0,Sandwich Attack,https://cointelegraph.com/news/subway-themed-trading-bot-makes-millions-using-sandwich-attacks,2023,Level Perps
2023-04-16,Hundred Finance,The loss of today&#39;s HundredFinance hack is ~$7m.The root cause appears the attacker donates 200 WBTC to inflate hWBTC&#39;s exchange rate so that even a tiny amount (2 wei) of hWBTC can basically drain current lending pools.,7000000.0,Contract Vulnerability,https://twitter.com/peckshield/status/1647307128267476992,2023,Hundred Finance
2023-04-13,Yearn Finance,"The decentralized revenue aggregation platform Yearn Finance was attacked, and the hackers made more than $10 million in profits. According to the analysis of SlowMist, the reason for this attack is that the attacker used the yUSDT contract to set the fulcrum address by mistake, thereby manipulating the stablecoin reserve balance in the yUSDT contract, and depositing USDT in yUSDT to obtain a large amount of unexpected yUSDT Tokens for profit.",10000000.0,Contract Vulnerability,https://twitter.com/yearnfi/status/1646436798086672385,2023,Yearn Finance
2023-04-12,MetaPoint,"MetaPoint ($POT) on BSC was hacked with a loss of $920K. The root cause is that users will create a new contract to hold their funds each time they deposit $POT, but the contract has a public approve function to transfer all users&#39; assets.",920000.0,Contract Vulnerability,https://twitter.com/BeosinAlert/status/1645976721378934785,2023,Sentiment
2023-04-11,Paribus,"Paribus, the first cross-chain lending platform on Cardano, was attacked and lost about $100,000. The reason for the attack is that it uses a fork of an old version of Compound V2, which has a known reentrancy vulnerability.",100000.0,Reentrancy Attack,https://twitter.com/peckshield/status/1645742296904929280,2023,Paribus
2023-04-10,Terraport,"Terraport, a decentralized finance project launched by TerraCVita, an independent development team of Terra Classic, was hacked and all its liquidity was exhausted. Data shows that nearly $4 million worth of LUNC, USTC and TERRA tokens have been emptied. The attacker withdrew 9,148,426 TERRA and 15.1 billion LUNC in the first transaction, and 576,736 TERRA and 5,487,381 USTC in the second transaction.",4000000.0,Contract Vulnerability,https://twitter.com/_Terraport_/status/1645330062378508289,2023,Kokomo Finance
2023-04-09,SushiSwap,"SUSHI RouteProcessor2 was attacked and lost about 1800 ETH, about $3.34 million. According to the analysis of SlowMist, the root cause is that ProcessRoute does not perform any checks on the route parameters passed in by the user, which leads the attacker to use this problem to construct a malicious route parameter so that the Pool read by the contract is created by the attacker. On April 19, SushiSwap released a postmortem analysis report stating that due to 18 replayed transactions, the 1,800 WETH initially depleted from the first user’s wallet ended up in multiple wallets. A total of 885 ETH have been refunded so far. Of these, approximately 685 ETH were sent to Sushi core contributors to operate the multisig, 190 ETH were sent to affected users, and 10 ETH were sent to the Sushi rescue contract.",3340000.0,Unchecked Input Data,https://twitter.com/SlowMist_Team/status/1644936375924584449,2023,SushiSwap
2023-04-05,Sentiment,"The DeFi lending agreement Sentiment stated that the team discovered abnormal lending activities. This malicious use led to the theft of about $966,000 from Sentiment on the Arbitrum network. The root cause is the read-only reentrancy of Balancer. On April 7, Sentiment announced that it had successfully recovered more than $900,000 of the stolen funds, leaving the remaining $95,000 as a reward for the attackers.",966000.0,Contract Vulnerability,https://twitter.com/sentimentxyz/status/1643485652573405185,2023,Sentiment
2023-04-03,MEV Bots,"On April 3, MEV bots suffered a malicious sandwich attack that cost them around $25 million. Data on the chain shows that the malicious verifier who attacked the MEV bots today has been punished by Slash and kicked out of the verifier queue. According to SlowMist analysis, the reason why the MEV bots was attacked was that even if the beacon block was incorrect, the relay still returned the payload to the proposer, which resulted in the proposer being able to access the content of the block before another block was finalized. The attacker takes advantage of this problem to maliciously construct an invalid block, so that the block cannot be verified, and the relay cannot broadcast (the status code is 202) to obtain the transaction content in advance. mev-boost-relay has urgently released a new version to alleviate this problem, and it is recommended that relay operators upgrade the relay in time.",25000000.0,Sandwich Attack,https://www.panewslab.com/zh/sqarticledetails/yov8heci.html,2023,LowCarbCrusader
2023-04-02,Allbridge,"The cross-chain bridge Allbridge was hacked and lost about $570,000 (including about 280,000 BUSD and about 290,000 USDT). The root cause appears to be manipulation of the Swap price of the pool. The hacker played the dual role of liquidity provider and trader, draining the funds in the pool. On April 4, Allbridge tweeted: &quot;The owner of address 0xC578 contacted us and refunded 1,500 BNB (approximately $463,600), and the remaining funds will be considered a white hat bounty for this individual.",570000.0,Price Manipulation,https://twitter.com/Allbridge_io/status/1642507995610329088,2023,Allbridge
2023-03-29,Safemoon,"Safemoon, a DeFi protocol based on the BNB chain, was attacked, and its liquidity pool lost nearly $8.9 million. Safemoon CEO John Karony said on Twitter: &quot;This security incident affected the SFM:BNB LP pool and other LP pools on DEX were not affected. We have located the suspected vulnerability and fixed it. &quot; According to analysis, the recent update may have introduced a &quot;public destruction vulnerability&quot;, which facilitated hacker attacks. The hacker was able to use code functionality to artificially inflate the price of SFM tokens, then sell enough tokens back to the liquidity pool in the same transaction, effectively draining WBNB from the contract. On April 20, the SafeMoon attacker returned 80% of the stolen funds, that is, transferred 21,804 BNB (approximately $7.2 million) to the SafeMoon vault wallet, leaving the remaining 20% as a bounty.",8900000.0,Contract Vulnerability,ttps://twitter.com/CptHodl/status/1640914110350016512,2023,Safemoon
2023-03-25,Swerve Finance,Defunct Swerve Finance still subject of $1.3 million live governance hack,1300000.0,Governance Attack,https://www.chaincatcher.com/article/2089961,2023,Sentiment
2023-03-21,Indexed Finance,"Indexed Finance&#39;s ORCL5 Token contract was attacked by a flash loan and lost $9,925. Root cause preliminary analysis is that &quot;calcSingleOutGivenPoolIn()&quot; calculates wrong value of tokenAmountOut.",9925.0,Flash Loan Attack,https://twitter.com/AnciliaInc/status/1637925297327865856,2023,Zircon Gamma
2023-03-19,Harvest Keeper,"According to news, the Harvest_Keeper project maliciously transferred user funds, involving an amount of about 933,000 US dollars. Through the data on the chain, it was found that the attacker used the owner authority to transfer the USDT pledged by the user in the HarvestKeeper contract by calling the getAmount function, and then the attacker used the user&#39;s token authorization to the EOA account to transfer the user&#39;s funds through the EOA multiple times.",933000.0,Insider Manipulation,https://www.panewslab.com/zh/sqarticledetails/7urkn6lh.html,2023,ParaSpace
2023-03-17,General Bytes,"According to the official Twitter, the General Bytes encrypted currency ATM service was attacked on March 17 and 18. The attacker used the upload interface in the system to upload and run a malicious Java program, and then the attacker obtained the permissions of the database in the server and Hot wallet withdrawal API Key. According to SlowMist MistTrack, the loss was about $1.8 million.",1800000.0,Malicious software,https://generalbytes.atlassian.net/wiki/spaces/ESD/pages/2885222430/Security+Incident+March+17-18th+2023,2023,Tender Finance
2023-03-15,Poolz Finance,"Poolz Finance&#39;s LockedDeal contract was hacked and lost about $500,000. The attacker called the vulnerable function CreateMassPools in the LockedDeal contract, and triggered an integer overflow vulnerability in the parameter _StartAmount. In addition to obtaining a large number of poolz tokens, the attacker also obtained other tokens.",500000.0,Contract Vulnerability,https://twitter.com/Poolz__/status/1635899850918178817,2023,Hedera
2023-03-14,Yearn Finance,"Yearn Finance tweeted: “While there is no direct exposure to Euler, some vaults are indirectly exposed to the hack. Vaults using the Idle and Angle strategies have a combined exposure of $1.38 million on yvUSDT and yvUSDC. The developers are currently actively working on the affected protocol, any remaining bad debt will be borne by the Yearn Treasury, and all vaults will remain open and fully operational for users as usual.&quot; On May 3, Yearn Finance tweeted that all funds impacted by the march Euler hack have now been recovered. The affected vaults were yvUSDC &amp; yvUSDT, with these strategies having indirect exposure: Idle Finance v4 [Best yield] and Angle Standard LP.",1380000.0,Affected by Euler Finance Attack,https://twitter.com/iearnfinance/status/1635312188712792065,2023,Tender Finance
